timestamp,PV_obs,PVOUT,GHI,GTI,TEMP,SA,SE,DNI,DIF
2015-01-15 15:00:00,0.483,139.655,71,174,5.1,49.35,5.82,321,34
2015-01-15 16:00:00,0.023,0,1,1,3.7,60.67,-1.89,0,1
2015-01-15 17:00:00,0,0,0,0,3,71.33,-11.77,0,0
2015-01-15 18:00:00,0,0,0,0,2.7,81.8,-21.54,0,0
2015-01-15 19:00:00,0,0,0,0,2.9,92.75,-31.56,0,0
2015-01-15 20:00:00,0,0,0,0,3.2,105.1,-41.47,0,0
2015-01-15 21:00:00,0,0,0,0,3.4,120.36,-50.72,0,0
2015-01-15 22:00:00,0,0,0,0,3.7,140.79,-58.34,0,0
2015-01-15 23:00:00,0,0,0,0,3.7,168,-62.7,0,0
2015-01-16 00:00:00,0,0,0,0,3.6,-161.7,-62.14,0,0
2015-01-16 01:00:00,0,0,0,0,3.7,-136.18,-56.81,0,0
2015-01-16 02:00:00,0,0,0,0,3.9,-117.04,-48.75,0,0
2015-01-16 03:00:00,0,0,0,0,3.9,-102.53,-39.31,0,0
2015-01-16 04:00:00,0,0,0,0,3.9,-90.56,-29.35,0,0
2015-01-16 05:00:00,0,0,0,0,3.9,-79.76,-19.36,0,0
2015-01-16 06:00:00,0,0,0,0,3.8,-69.28,-9.63,0,0
2015-01-16 07:00:00,0.023,6.035,6,11,3.9,-58.51,0.07,20,5
2015-01-16 08:00:00,0.989,147.163,87,180,4.1,-46.99,7.49,273,49
2015-01-16 09:00:00,2.691,359.835,206,406,4.3,-34.39,13.98,546,73
2015-01-16 10:00:00,4.393,487.226,291,547,4.6,-20.64,18.61,635,88
2015-01-16 11:00:00,5.244,544.964,334,614,4.9,-5.98,20.92,669,95
2015-01-16 12:00:00,5.244,490.598,311,552,5.3,8.98,20.66,572,109
2015-01-16 13:00:00,3.864,347.33,237,394,6,23.49,17.85,383,121
2015-01-16 14:00:00,2.806,321.564,184,369,6.7,37.02,12.81,520,68
2015-01-16 15:00:00,0.943,132.242,71,168,7.1,49.39,6.01,310,35
2015-01-16 16:00:00,0.023,0,1,1,7,60.73,-1.68,0,1
2015-01-16 17:00:00,0,0,0,0,6.5,71.4,-11.58,0,0
2015-01-16 18:00:00,0,0,0,0,5.9,81.89,-21.35,0,0
2015-01-16 19:00:00,0,0,0,0,5.2,92.84,-31.37,0,0
2015-01-16 20:00:00,0,0,0,0,4.3,105.19,-41.28,0,0
2015-01-16 21:00:00,0,0,0,0,4.3,120.44,-50.52,0,0
2015-01-16 22:00:00,0,0,0,0,4.2,140.81,-58.14,0,0
2015-01-16 23:00:00,0,0,0,0,4.2,167.88,-62.5,0,0
2015-01-17 00:00:00,0,0,0,0,4.1,-161.96,-61.98,0,0
2015-01-17 01:00:00,0,0,0,0,4.4,-136.48,-56.68,0,0
2015-01-17 02:00:00,0,0,0,0,5.2,-117.32,-48.65,0,0
2015-01-17 03:00:00,0,0,0,0,5.5,-102.78,-39.23,0,0
2015-01-17 04:00:00,0,0,0,0,5.9,-90.78,-29.27,0,0
2015-01-17 05:00:00,0,0,0,0,6.1,-79.96,-19.28,0,0
2015-01-17 06:00:00,0,0,0,0,6.3,-69.47,-9.54,0,0
2015-01-17 07:00:00,0,0.874,4,3,6.2,-58.69,0.18,0,4
2015-01-17 08:00:00,0.069,23.257,40,40,6.1,-47.16,7.61,2,40
2015-01-17 09:00:00,0.253,35.702,55,54,6.6,-34.55,14.12,5,53
2015-01-17 10:00:00,0.46,61.378,87,84,7.4,-20.77,18.77,0,87
2015-01-17 11:00:00,0.897,100.667,125,128,8.5,-6.08,21.1,6,123
2015-01-17 12:00:00,0.759,80.383,108,107,9.4,8.92,20.85,0,108
2015-01-17 13:00:00,1.012,119.197,129,149,9.3,23.47,18.06,35,119
2015-01-17 14:00:00,0.69,137.041,122,168,8.3,37.03,13.01,96,100
2015-01-17 15:00:00,0.161,29.686,41,47,7.4,49.43,6.21,14,39
2015-01-17 16:00:00,0,0,1,1,6.7,60.79,-1.47,0,1
2015-01-17 17:00:00,0,0,0,0,6.2,71.47,-11.38,0,0
2015-01-17 18:00:00,0,0,0,0,6.1,81.97,-21.16,0,0
2015-01-17 19:00:00,0,0,0,0,6,92.93,-31.18,0,0
2015-01-17 20:00:00,0,0,0,0,5.9,105.29,-41.08,0,0
2015-01-17 21:00:00,0,0,0,0,6,120.53,-50.32,0,0
2015-01-17 22:00:00,0,0,0,0,5.8,140.84,-57.94,0,0
2015-01-17 23:00:00,0,0,0,0,5.5,167.78,-62.3,0,0
2015-01-18 00:00:00,0,0,0,0,5.2,-162.21,-61.81,0,0
2015-01-18 01:00:00,0,0,0,0,5,-136.78,-56.54,0,0
2015-01-18 02:00:00,0,0,0,0,4.9,-117.6,-48.55,0,0
2015-01-18 03:00:00,0,0,0,0,4.4,-103.03,-39.14,0,0
2015-01-18 04:00:00,0,0,0,0,3.8,-91,-29.19,0,0
2015-01-18 05:00:00,0,0,0,0,3.5,-80.17,-19.19,0,0
2015-01-18 06:00:00,0,0,0,0,3.3,-69.67,-9.44,0,0
2015-01-18 07:00:00,0,1.64,5,5,3.2,-58.88,0.29,0,5
2015-01-18 08:00:00,0.115,80.346,68,105,3.7,-47.33,7.74,97,54
2015-01-18 09:00:00,0.299,143.995,130,172,4.4,-34.7,14.27,89,108
2015-01-18 10:00:00,0.989,317.12,231,359,5,-20.9,18.95,278,139
2015-01-18 11:00:00,1.656,426.371,293,480,5.7,-6.18,21.3,419,141
2015-01-18 12:00:00,1.104,231.463,206,268,6.3,8.86,21.06,101,170
2015-01-18 13:00:00,0.805,167.472,162,199,6.6,23.45,18.27,62,142
2015-01-18 14:00:00,0.299,75.668,91,100,6.6,37.05,13.23,14,88
2015-01-18 15:00:00,0.115,41.663,45,61,5.7,49.47,6.42,42,40
2015-01-18 16:00:00,0,0,1,1,4.1,60.85,-1.25,0,1
2015-01-18 17:00:00,0,0,0,0,3.4,71.55,-11.18,0,0
2015-01-18 18:00:00,0,0,0,0,3.4,82.07,-20.97,0,0
2015-01-18 19:00:00,0,0,0,0,3.6,93.04,-30.99,0,0
2015-01-18 20:00:00,0,0,0,0,3.8,105.4,-40.88,0,0
2015-01-18 21:00:00,0,0,0,0,3.8,120.63,-50.12,0,0
2015-01-18 22:00:00,0,0,0,0,3.8,140.88,-57.72,0,0
2015-01-18 23:00:00,0,0,0,0,3.8,167.68,-62.1,0,0
2015-01-19 00:00:00,0,0,0,0,3.7,-162.46,-61.64,0,0
2015-01-19 01:00:00,0,0,0,0,3.3,-137.08,-56.4,0,0
2015-01-19 02:00:00,0,0,0,0,2.9,-117.88,-48.43,0,0
2015-01-19 03:00:00,0,0,0,0,2.5,-103.28,-39.05,0,0
2015-01-19 04:00:00,0,0,0,0,2.1,-91.23,-29.1,0,0
2015-01-19 05:00:00,0,0,0,0,1.9,-80.38,-19.09,0,0
2015-01-19 06:00:00,0,0,0,0,2.1,-69.86,-9.33,0,0
2015-01-19 07:00:00,0,6.97,7,13,2.4,-59.06,0.4,22,6
2015-01-19 08:00:00,0.115,88.201,70,114,2.9,-47.5,7.87,121,56
2015-01-19 09:00:00,0.598,105.054,111,131,3.8,-34.86,14.43,33,103
2015-01-19 10:00:00,0.713,118.774,134,146,4.6,-21.03,19.13,16,129
2015-01-19 11:00:00,2.645,321.074,250,365,5.5,-6.27,21.49,233,164
2015-01-19 12:00:00,1.978,187.121,180,220,5.9,8.8,21.27,75,152
2015-01-19 13:00:00,0.989,87.017,111,112,6.2,23.44,18.49,3,109
2015-01-19 14:00:00,0.598,81.605,94,107,6.4,37.07,13.44,23,90
2015-01-19 15:00:00,0.414,42.98,49,63,5.4,49.52,6.63,38,44
2015-01-19 16:00:00,0.023,0.012,2,2,3.4,60.92,-1.04,0,2
2015-01-19 17:00:00,0,0,0,0,2.3,71.64,-10.98,0,0
2015-01-19 18:00:00,0,0,0,0,1.8,82.17,-20.77,0,0
2015-01-19 19:00:00,0,0,0,0,1.7,93.15,-30.79,0,0
2015-01-19 20:00:00,0,0,0,0,2.2,105.52,-40.68,0,0
2015-01-19 21:00:00,0,0,0,0,2.6,120.73,-49.91,0,0
2015-01-19 22:00:00,0,0,0,0,2.5,140.93,-57.51,0,0
2015-01-19 23:00:00,0,0,0,0,2,167.59,-61.88,0,0
2015-01-20 00:00:00,0,0,0,0,1.7,-162.7,-61.45,0,0
2015-01-20 01:00:00,0,0,0,0,2.2,-137.37,-56.25,0,0
2015-01-20 02:00:00,0,0,0,0,2.8,-118.17,-48.32,0,0
2015-01-20 03:00:00,0,0,0,0,2.7,-103.54,-38.94,0,0
2015-01-20 04:00:00,0,0,0,0,2.8,-91.46,-29,0,0
2015-01-20 05:00:00,0,0,0,0,2.8,-80.59,-18.99,0,0
2015-01-20 06:00:00,0,0,0,0,2.9,-70.06,-9.22,0,0
2015-01-20 07:00:00,0,9.672,8,16,3.1,-59.25,0.53,29,6
2015-01-20 08:00:00,0.161,76.908,68,102,3.5,-47.68,8.01,92,57
2015-01-20 09:00:00,0.276,132.938,125,161,4.1,-35.02,14.6,70,109
2015-01-20 10:00:00,0.713,184.491,174,216,4.6,-21.16,19.31,64,153
2015-01-20 11:00:00,1.38,184.321,183,216,4.9,-6.37,21.7,52,164
2015-01-20 12:00:00,1.104,115.88,138,143,5,8.75,21.49,8,135
2015-01-20 13:00:00,0.644,118.511,124,145,5,23.43,18.71,45,110
2015-01-20 14:00:00,0.69,187.212,145,220,5.1,37.1,13.66,183,103
2015-01-20 15:00:00,0.299,69.618,56,95,5,49.57,6.84,115,45
2015-01-20 16:00:00,0,0.703,4,4,4.8,61,-0.84,0,4
2015-01-20 17:00:00,0,0,0,0,4.7,71.73,-10.77,0,0
2015-01-20 18:00:00,0,0,0,0,4.7,82.27,-20.57,0,0
2015-01-20 19:00:00,0,0,0,0,4.6,93.27,-30.59,0,0
2015-01-20 20:00:00,0,0,0,0,4.5,105.64,-40.48,0,0
2015-01-20 21:00:00,0,0,0,0,4.1,120.85,-49.7,0,0
2015-01-20 22:00:00,0,0,0,0,3.7,140.98,-57.29,0,0
2015-01-20 23:00:00,0,0,0,0,3.3,167.51,-61.66,0,0
2015-01-21 00:00:00,0,0,0,0,3,-162.94,-61.26,0,0
2015-01-21 01:00:00,0,0,0,0,3.1,-137.67,-56.09,0,0
2015-01-21 02:00:00,0,0,0,0,3.6,-118.46,-48.19,0,0
2015-01-21 03:00:00,0,0,0,0,3.5,-103.8,-38.83,0,0
2015-01-21 04:00:00,0,0,0,0,3.4,-91.7,-28.9,0,0
2015-01-21 05:00:00,0,0,0,0,3.1,-80.81,-18.89,0,0
2015-01-21 06:00:00,0,0,0,0,3.1,-70.26,-9.1,0,0
2015-01-21 07:00:00,0,2.536,6,7,3.6,-59.44,0.66,3,6
2015-01-21 08:00:00,0.276,103.03,78,130,4,-47.85,8.16,151,55
2015-01-21 09:00:00,0.759,139.494,128,168,4.4,-35.17,14.76,80,108
2015-01-21 10:00:00,1.173,128.222,135,156,4.8,-21.29,19.5,40,123
2015-01-21 11:00:00,1.104,117.555,141,145,5.4,-6.46,21.91,6,138
2015-01-21 12:00:00,1.357,145.318,160,175,6,8.7,21.71,19,153
2015-01-21 13:00:00,2.392,231.487,192,269,6.3,23.42,18.94,179,137
2015-01-21 14:00:00,0.759,126.415,114,154,6.3,37.13,13.89,98,88
2015-01-21 15:00:00,0.276,27.201,42,44,5.6,49.64,7.05,8,41
2015-01-21 16:00:00,0,0.214,3,3,4.1,61.08,-0.63,0,3
2015-01-21 17:00:00,0,0,0,0,3.4,71.83,-10.56,0,0
2015-01-21 18:00:00,0,0,0,0,3.1,82.39,-20.36,0,0
2015-01-21 19:00:00,0,0,0,0,2.9,93.39,-30.39,0,0
2015-01-21 20:00:00,0,0,0,0,2.8,105.77,-40.28,0,0
2015-01-21 21:00:00,0,0,0,0,2.8,120.97,-49.48,0,0
2015-01-21 22:00:00,0,0,0,0,3,141.05,-57.06,0,0
2015-01-21 23:00:00,0,0,0,0,3.3,167.43,-61.44,0,0
2015-01-22 00:00:00,0,0,0,0,3.4,-163.17,-61.06,0,0
2015-01-22 01:00:00,0,0,0,0,3.6,-137.97,-55.93,0,0
2015-01-22 02:00:00,0,0,0,0,3.7,-118.75,-48.06,0,0
2015-01-22 03:00:00,0,0,0,0,3.5,-104.06,-38.72,0,0
2015-01-22 04:00:00,0,0,0,0,3.2,-91.93,-28.79,0,0
2015-01-22 05:00:00,0,0,0,0,3.3,-81.03,-18.78,0,0
2015-01-22 06:00:00,0,0,0,0,3.5,-70.47,-8.97,0,0
2015-01-22 07:00:00,0,0.124,2,2,4,-59.63,0.79,0,2
2015-01-22 08:00:00,0.092,26.291,37,41,4.6,-48.03,8.31,11,35
2015-01-22 09:00:00,0.299,71.358,90,95,5.2,-35.33,14.94,8,89
2015-01-22 10:00:00,0.322,14.307,30,28,6,-21.42,19.7,0,30
2015-01-22 11:00:00,0.276,35.315,57,54,6.9,-6.55,22.13,0,57
2015-01-22 12:00:00,0.943,54.083,80,76,7.3,8.66,21.94,0,80
2015-01-22 13:00:00,0.644,40.966,65,61,7.3,23.42,19.17,0,65
2015-01-22 14:00:00,0.138,24.552,44,41,7.1,37.17,14.12,0,44
2015-01-22 15:00:00,0.069,9.903,24,22,6.8,49.7,7.28,0,24
2015-01-22 16:00:00,0,0.009,2,2,6.4,61.17,-0.42,0,2
2015-01-22 17:00:00,0,0,0,0,6.2,71.94,-10.34,0,0
2015-01-22 18:00:00,0,0,0,0,6.1,82.5,-20.16,0,0
2015-01-22 19:00:00,0,0,0,0,5.8,93.52,-30.18,0,0
2015-01-22 20:00:00,0,0,0,0,5.6,105.91,-40.07,0,0
2015-01-22 21:00:00,0,0,0,0,5.6,121.1,-49.26,0,0
2015-01-22 22:00:00,0,0,0,0,5.4,141.12,-56.83,0,0
2015-01-22 23:00:00,0,0,0,0,5.3,167.37,-61.21,0,0
2015-01-23 00:00:00,0,0,0,0,5.2,-163.4,-60.86,0,0
2015-01-23 01:00:00,0,0,0,0,5.2,-138.26,-55.76,0,0
2015-01-23 02:00:00,0,0,0,0,5.2,-119.04,-47.91,0,0
2015-01-23 03:00:00,0,0,0,0,5,-104.32,-38.59,0,0
2015-01-23 04:00:00,0,0,0,0,4.9,-92.17,-28.67,0,0
2015-01-23 05:00:00,0,0,0,0,4.6,-81.25,-18.66,0,0
2015-01-23 06:00:00,0,0,0,0,4.3,-70.67,-8.83,0,0
2015-01-23 07:00:00,0,12.38,10,20,4.2,-59.82,0.93,35,8
2015-01-23 08:00:00,0.023,140.986,93,173,4.3,-48.21,8.47,241,59
2015-01-23 09:00:00,0.345,104.033,106,130,4.6,-35.49,15.12,59,92
2015-01-23 10:00:00,0.506,109.942,116,135,4.9,-21.55,19.91,42,102
2015-01-23 11:00:00,0.828,72.249,92,94,5.5,-6.64,22.35,7,89
2015-01-23 12:00:00,0.92,101.023,126,127,6,8.61,22.18,5,124
2015-01-23 13:00:00,0.805,90.639,115,117,6.6,23.43,19.41,2,115
2015-01-23 14:00:00,0.368,51.398,74,73,6.9,37.21,14.35,0,74
2015-01-23 15:00:00,0.092,15.558,32,30,6.6,49.77,7.5,0,32
2015-01-23 16:00:00,0,0.219,2,2,6,61.26,-0.21,0,2
2015-01-23 17:00:00,0,0,0,0,5.4,72.05,-10.12,0,0
2015-01-23 18:00:00,0,0,0,0,5,82.63,-19.95,0,0
2015-01-23 19:00:00,0,0,0,0,4.9,93.66,-29.97,0,0
2015-01-23 20:00:00,0,0,0,0,4.9,106.06,-39.85,0,0
2015-01-23 21:00:00,0,0,0,0,4.5,121.23,-49.04,0,0
2015-01-23 22:00:00,0,0,0,0,4,141.2,-56.59,0,0
2015-01-23 23:00:00,0,0,0,0,3.5,167.31,-60.97,0,0
2015-01-24 00:00:00,0,0,0,0,2.9,-163.62,-60.64,0,0
2015-01-24 01:00:00,0,0,0,0,2.9,-138.56,-55.58,0,0
2015-01-24 02:00:00,0,0,0,0,3,-119.33,-47.77,0,0
2015-01-24 03:00:00,0,0,0,0,2.4,-104.59,-38.47,0,0
2015-01-24 04:00:00,0,0,0,0,1.9,-92.41,-28.55,0,0
2015-01-24 05:00:00,0,0,0,0,1.6,-81.47,-18.53,0,0
2015-01-24 06:00:00,0,0,0,0,1.4,-70.88,-8.68,0,0
2015-01-24 07:00:00,0,1.534,6,6,1.6,-60.02,1.07,0,6
2015-01-24 08:00:00,0,20.954,32,35,1.7,-48.39,8.64,10,31
2015-01-24 09:00:00,0,7.033,19,18,1.5,-35.65,15.31,1,19
2015-01-24 10:00:00,0.046,6.934,19,18,1.3,-21.68,20.12,0,19
2015-01-24 11:00:00,0.184,15.592,31,29,1.2,-6.73,22.58,0,31
2015-01-24 12:00:00,0.299,37.521,59,55,1.2,8.57,22.42,0,59
2015-01-24 13:00:00,0.23,24.222,40,38,1.3,23.44,19.66,0,40
2015-01-24 14:00:00,0.184,10.282,23,22,1.4,37.26,14.59,0,23
2015-01-24 15:00:00,0.046,25.419,38,41,1.3,49.85,7.73,10,37
2015-01-24 16:00:00,0,0.826,3,3,1.2,61.36,0.01,0,3
2015-01-24 17:00:00,0,0,0,0,1.1,72.17,-9.9,0,0
2015-01-24 18:00:00,0,0,0,0,1,82.76,-19.74,0,0
2015-01-24 19:00:00,0,0,0,0,1,93.8,-29.76,0,0
2015-01-24 20:00:00,0,0,0,0,0.9,106.21,-39.64,0,0
2015-01-24 21:00:00,0,0,0,0,0.7,121.37,-48.82,0,0
2015-01-24 22:00:00,0,0,0,0,0.5,141.29,-56.36,0,0
2015-01-24 23:00:00,0,0,0,0,0.4,167.26,-60.73,0,0
2015-01-25 00:00:00,0,0,0,0,0.3,-163.84,-60.43,0,0
2015-01-25 01:00:00,0,0,0,0,0.4,-138.85,-55.39,0,0
2015-01-25 02:00:00,0,0,0,0,0.6,-119.62,-47.61,0,0
2015-01-25 03:00:00,0,0,0,0,0.3,-104.86,-38.33,0,0
2015-01-25 04:00:00,0,0,0,0,0.2,-92.66,-28.42,0,0
2015-01-25 05:00:00,0,0,0,0,0,-81.69,-18.4,0,0
2015-01-25 06:00:00,0,0,0,0,0,-71.09,-8.53,0,0
2015-01-25 07:00:00,0,0.61,4,4,0.1,-60.21,1.21,0,4
2015-01-25 08:00:00,0.046,10.427,24,22,0,-48.57,8.81,0,24
2015-01-25 09:00:00,0.115,38.477,60,56,0,-35.81,15.51,0,60
2015-01-25 10:00:00,0.253,61.173,85,82,0.1,-21.81,20.34,0,85
2015-01-25 11:00:00,0.46,57.378,82,78,0.3,-6.82,22.82,0,82
2015-01-25 12:00:00,0.713,78.206,103,100,0.4,8.54,22.67,0,103
2015-01-25 13:00:00,0.851,82.167,106,105,0.6,23.45,19.9,0,106
2015-01-25 14:00:00,0.621,70.992,91,93,0.8,37.31,14.84,2,91
2015-01-25 15:00:00,0.23,31.462,47,48,0.8,49.93,7.96,5,46
2015-01-25 16:00:00,0.023,0.557,3,3,0.8,61.47,0.24,0,3
2015-01-25 17:00:00,0,0,0,0,0.9,72.29,-9.67,0,0
2015-01-25 18:00:00,0,0,0,0,0.9,82.9,-19.52,0,0
2015-01-25 19:00:00,0,0,0,0,1,93.95,-29.55,0,0
2015-01-25 20:00:00,0,0,0,0,0.9,106.37,-39.42,0,0
2015-01-25 21:00:00,0,0,0,0,0.7,121.53,-48.59,0,0
2015-01-25 22:00:00,0,0,0,0,0.5,141.39,-56.11,0,0
2015-01-25 23:00:00,0,0,0,0,0.4,167.22,-60.48,0,0
2015-01-26 00:00:00,0,0,0,0,0.2,-164.05,-60.2,0,0
2015-01-26 01:00:00,0,0,0,0,0,-139.14,-55.2,0,0
2015-01-26 02:00:00,0,0,0,0,-0.2,-119.91,-47.45,0,0
2015-01-26 03:00:00,0,0,0,0,-0.6,-105.13,-38.19,0,0
2015-01-26 04:00:00,0,0,0,0,-1.3,-92.9,-28.28,0,0
2015-01-26 05:00:00,0,0,0,0,-1.9,-81.92,-18.26,0,0
2015-01-26 06:00:00,0,0,0,0,-2.3,-71.3,-8.37,0,0
2015-01-26 07:00:00,0.046,3.092,9,9,-2.5,-60.41,1.36,1,9
2015-01-26 08:00:00,0.322,50.946,62,70,-2.3,-48.75,8.99,22,58
2015-01-26 09:00:00,0.874,73.753,94,95,-1.2,-35.97,15.71,2,94
2015-01-26 10:00:00,1.541,64.66,89,85,0,-21.94,20.56,0,89
2015-01-26 11:00:00,2.047,55.081,80,75,0.9,-6.9,23.06,0,80
2015-01-26 12:00:00,2.093,57.008,82,78,1.4,8.51,22.92,0,82
2015-01-26 13:00:00,1.725,48.816,73,69,1.6,23.46,20.16,0,73
2015-01-26 14:00:00,3.082,30.101,48,47,1.5,37.37,15.08,3,48
2015-01-26 15:00:00,1.702,50.185,58,70,0.7,50.02,8.2,35,53
2015-01-26 16:00:00,0.138,2.048,6,6,-1.2,61.58,0.47,2,5
2015-01-26 17:00:00,0,0,0,0,-3,72.42,-9.44,0,0
2015-01-26 18:00:00,0,0,0,0,-3.7,83.04,-19.31,0,0
2015-01-26 19:00:00,0,0,0,0,-4.3,94.11,-29.33,0,0
2015-01-26 20:00:00,0,0,0,0,-4.7,106.53,-39.2,0,0
2015-01-26 21:00:00,0,0,0,0,-5,121.68,-48.35,0,0
2015-01-26 22:00:00,0,0,0,0,-4.8,141.49,-55.86,0,0
2015-01-26 23:00:00,0,0,0,0,-4.5,167.18,-60.23,0,0
2015-01-27 00:00:00,0,0,0,0,-4.3,-164.25,-59.97,0,0
2015-01-27 01:00:00,0,0,0,0,-3.9,-139.43,-54.99,0,0
2015-01-27 02:00:00,0,0,0,0,-3.5,-120.2,-47.28,0,0
2015-01-27 03:00:00,0,0,0,0,-3.6,-105.4,-38.04,0,0
2015-01-27 04:00:00,0,0,0,0,-3.6,-93.15,-28.14,0,0
2015-01-27 05:00:00,0,0,0,0,-3.7,-82.15,-18.12,0,0
2015-01-27 06:00:00,0,0,0,0,-3.6,-71.51,-8.2,0,0
2015-01-27 07:00:00,0.184,0.371,4,3,-3,-60.61,1.5,0,4
2015-01-27 08:00:00,0.644,43.814,55,61,-2.1,-48.94,9.17,14,53
2015-01-27 09:00:00,0.345,58.769,76,78,-1,-36.13,15.92,10,74
2015-01-27 10:00:00,0.299,33.114,54,50,-0.1,-22.07,20.79,0,54
2015-01-27 11:00:00,0.322,56.593,81,77,0.6,-6.98,23.31,0,81
2015-01-27 12:00:00,0.529,69.287,95,91,1,8.48,23.18,0,95
2015-01-27 13:00:00,0.598,73.224,97,95,1.2,23.49,20.42,1,97
2015-01-27 14:00:00,0.529,52.065,74,72,1.4,37.43,15.34,0,74
2015-01-27 15:00:00,0.368,24.623,41,40,1.5,50.12,8.44,1,41
2015-01-27 16:00:00,0.046,0.269,3,2,1.3,61.7,0.7,0,3
2015-01-27 17:00:00,0,0,0,0,1.1,72.55,-9.21,0,0
2015-01-27 18:00:00,0,0,0,0,1.2,83.19,-19.09,0,0
2015-01-27 19:00:00,0,0,0,0,0.7,94.27,-29.11,0,0
2015-01-27 20:00:00,0,0,0,0,-0.4,106.7,-38.98,0,0
2015-01-27 21:00:00,0,0,0,0,-0.9,121.85,-48.12,0,0
2015-01-27 22:00:00,0,0,0,0,-1.1,141.6,-55.61,0,0
2015-01-27 23:00:00,0,0,0,0,-1.5,167.16,-59.97,0,0
2015-01-28 00:00:00,0,0,0,0,-1.7,-164.45,-59.73,0,0
2015-01-28 01:00:00,0,0,0,0,-2.1,-139.71,-54.79,0,0
2015-01-28 02:00:00,0,0,0,0,-2.4,-120.5,-47.11,0,0
2015-01-28 03:00:00,0,0,0,0,-2.5,-105.67,-37.88,0,0
2015-01-28 04:00:00,0,0,0,0,-2.3,-93.4,-27.99,0,0
2015-01-28 05:00:00,0,0,0,0,-1.9,-82.38,-17.97,0,0
2015-01-28 06:00:00,0,0,0,0,-1,-71.73,-8.02,0,0
2015-01-28 07:00:00,0,37.707,21,56,0.3,-60.81,1.65,142,12
2015-01-28 08:00:00,0.46,201.748,119,237,1,-49.12,9.36,392,58
2015-01-28 09:00:00,2.139,293.79,205,331,1.5,-36.29,16.13,340,104
2015-01-28 10:00:00,5.681,592.361,367,662,1.9,-22.19,21.03,784,85
2015-01-28 11:00:00,5.175,345.964,256,393,2.3,-7.06,23.56,329,127
2015-01-28 12:00:00,2.53,87.188,109,110,2.5,8.45,23.44,8,106
2015-01-28 13:00:00,4.117,283.006,209,321,2.9,23.51,20.68,291,110
2015-01-28 14:00:00,4.094,438.319,256,492,3.1,37.5,15.59,698,68
2015-01-28 15:00:00,1.817,231.208,122,272,1.9,50.22,8.68,511,42
2015-01-28 16:00:00,0.184,21,12,31,-0.5,61.82,0.94,74,8
2015-01-28 17:00:00,0,0,0,0,-2.3,72.69,-8.96,0,0
2015-01-28 18:00:00,0,0,0,0,-2,83.34,-18.87,0,0
2015-01-28 19:00:00,0,0,0,0,-0.9,94.44,-28.89,0,0
2015-01-28 20:00:00,0,0,0,0,-0.1,106.88,-38.75,0,0
2015-01-28 21:00:00,0,0,0,0,0,122.02,-47.88,0,0
2015-01-28 22:00:00,0,0,0,0,-0.2,141.72,-55.36,0,0
2015-01-28 23:00:00,0,0,0,0,-0.9,167.14,-59.7,0,0
2015-01-29 00:00:00,0,0,0,0,-1.3,-164.65,-59.48,0,0
2015-01-29 01:00:00,0,0,0,0,-1,-139.99,-54.57,0,0
2015-01-29 02:00:00,0,0,0,0,-0.4,-120.79,-46.93,0,0
2015-01-29 03:00:00,0,0,0,0,-0.5,-105.94,-37.72,0,0
2015-01-29 04:00:00,0,0,0,0,-0.5,-93.65,-27.84,0,0
2015-01-29 05:00:00,0,0,0,0,-0.2,-82.61,-17.81,0,0
2015-01-29 06:00:00,0,0,0,0,-0.1,-71.94,-7.83,0,0
2015-01-29 07:00:00,0.046,0,1,1,0.2,-61.01,1.8,0,1
2015-01-29 08:00:00,0.437,3.984,14,13,0.5,-49.3,9.56,0,14
2015-01-29 09:00:00,0.713,4.949,16,15,0.7,-36.45,16.35,0,16
2015-01-29 10:00:00,1.127,41.878,54,57,1,-22.32,21.27,12,49
2015-01-29 11:00:00,1.771,67.655,90,88,1.2,-7.14,23.82,0,90
2015-01-29 12:00:00,1.472,24.387,42,39,1.3,8.43,23.71,0,42
2015-01-29 13:00:00,0.989,8.336,21,20,1.1,23.54,20.95,0,21
2015-01-29 14:00:00,0.414,4.492,15,14,0.9,37.57,15.85,0,15
2015-01-29 15:00:00,0.046,1.759,10,9,0.7,50.32,8.93,0,10
2015-01-29 16:00:00,0,0,1,1,0.3,61.95,1.16,0,1
2015-01-29 17:00:00,0,0,0,0,0,72.83,-8.72,0,0
2015-01-29 18:00:00,0,0,0,0,-0.3,83.5,-18.64,0,0
2015-01-29 19:00:00,0,0,0,0,-0.8,94.61,-28.67,0,0
2015-01-29 20:00:00,0,0,0,0,-1.3,107.06,-38.52,0,0
2015-01-29 21:00:00,0,0,0,0,-1.6,122.2,-47.64,0,0
2015-01-29 22:00:00,0,0,0,0,-1.6,141.84,-55.1,0,0
2015-01-29 23:00:00,0,0,0,0,-1.5,167.12,-59.43,0,0
2015-01-30 00:00:00,0,0,0,0,-1.3,-164.83,-59.23,0,0
2015-01-30 01:00:00,0,0,0,0,-0.5,-140.27,-54.35,0,0
2015-01-30 02:00:00,0,0,0,0,0.3,-121.08,-46.74,0,0
2015-01-30 03:00:00,0,0,0,0,0.6,-106.22,-37.55,0,0
2015-01-30 04:00:00,0,0,0,0,0.9,-93.9,-27.68,0,0
2015-01-30 05:00:00,0,0,0,0,1.2,-82.84,-17.65,0,0
2015-01-30 06:00:00,0,0,0,0,1.4,-72.16,-7.63,0,0
2015-01-30 07:00:00,0.023,0,1,1,1.8,-61.21,1.95,0,1
